ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,L2M
6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Elias G.,13.0,77.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,9.0,0,0.0,64.0,7.939999999999999,3.0,12.0,3.0,15.0,0
6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Klizan M.,4.0,34.0,4.0,6.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.05,11.0,0,0.0,30.0,9.95,5.0,20.0,20.0,40.0,1
6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Groth S.,71.0,162.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.57,2.37,0,0.0,91.0,0.8,4.0,15.0,11.0,26.0,1
6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Melzer J.,17.0,300.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,0,0.0,283.0,11.96,4.0,16.0,13.0,29.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Basilashvili N.,33.0,92.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,0,0.0,59.0,3.1100000000000003,4.0,15.0,14.0,29.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Donaldson J.,439.0,101.0,3.0,6.0,0.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,4.0,1.25,1,1.0,338.0,2.75,5.0,15.0,20.0,35.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Fabbiano T.,85.0,141.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,0,0.0,56.0,1.31,3.0,13.0,10.0,23.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Mmoh M.,25.0,190.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,0,0.0,165.0,3.84,3.0,12.0,4.0,16.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Haase R.,24.0,57.0,6.0,2.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,0,0.0,33.0,5.9,5.0,21.0,13.0,34.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Albot R.,90.0,96.0,6.0,4.0,7.0,6.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,0,1.0,6.0,0.1999999999999999,4.0,20.0,16.0,36.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Bolt A.,99.0,632.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,0,0.0,533.0,0.97,4.0,13.0,14.0,27.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Brown D.,3.0,66.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,0,0.0,63.0,9.95,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,11.0,208.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,0,0.0,197.0,3.84,5.0,20.0,20.0,40.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Kukushkin M.,108.0,98.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1,0.0,10.0,0.97,4.0,18.0,10.0,28.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Mayer F.,9.0,49.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,11.0,0,0.0,40.0,9.96,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Giraldo S.,46.0,91.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,0,0.0,45.0,2.2,3.0,13.0,7.0,20.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Struff J.L.,8.0,58.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.5,0,0.0,50.0,2.2,4.0,16.0,13.0,29.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Fritz T.,28.0,93.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.25,0,0.0,65.0,1.89,3.0,14.0,12.0,26.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Whittington A.,Pavlasek A.,194.0,86.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,3.0,1.4,1,1.0,108.0,1.6,4.0,16.0,13.0,29.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Pella G.,14.0,81.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,0,0.0,67.0,6.92,3.0,12.0,4.0,16.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Mott B.,18.0,287.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,17.0,0,0.0,269.0,15.98,3.0,12.0,8.0,20.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Coric B.,69.0,59.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.9,1.9,1,0.5,10.0,0.0,4.0,19.0,13.0,32.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Sousa J.,76.0,37.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,2.5,1.53,1,1.0,39.0,0.97,5.0,22.0,16.0,38.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Tursunov D.,102.0,405.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,0,0.0,303.0,4.88,3.0,13.0,8.0,21.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Zeballos H.,21.0,68.0,6.0,7.0,3.0,6.0,7.0,5.0,6.0,2.0,22.0,20.0,3.0,2.0,Completed,1.28,3.75,0,0.0,47.0,2.47,5.0,37.0,35.0,72.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Medvedev D.,131.0,63.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.75,1.44,1,1.0,68.0,1.31,4.0,17.0,12.0,29.0,1
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Olivo R.,105.0,79.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1,0.0,26.0,3.3,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Jasika O.,23.0,290.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,0,0.0,267.0,3.84,3.0,12.0,3.0,15.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Vesely J.,6.0,53.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,0,0.0,47.0,2.2,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Lopez F.,48.0,29.0,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,2.2,1.66,1,1.0,19.0,0.5400000000000003,3.0,13.0,8.0,21.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,O'Connell C.,15.0,231.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,15.0,0,0.0,216.0,13.98,3.0,13.0,9.0,22.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Verdasco F.,2.0,40.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,0,0.0,38.0,8.94,3.0,13.0,7.0,20.0,0
6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Dodig I.,117.0,170.0,6.0,1.0,6.0,4.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,2.0,1.8,0,1.0,53.0,0.1999999999999999,4.0,19.0,10.0,29.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Chardy J.,5.0,72.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,9.0,0,0.0,67.0,7.939999999999999,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Jaziri M.,Bublik A.,56.0,207.0,6.0,2.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.44,2.75,0,0.0,151.0,1.31,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Lajovic D.,12.0,94.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,0,0.0,82.0,7.93,3.0,12.0,4.0,16.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Lacko L.,Sela D.,121.0,67.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,2.75,1.44,1,1.0,54.0,1.31,4.0,14.0,13.0,27.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev M.,Isner J.,50.0,19.0,6.0,7.0,6.0,7.0,6.0,4.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,2.75,1.44,1,1.0,31.0,1.31,5.0,28.0,27.0,55.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Harrison R.,10.0,82.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,0,0.0,72.0,3.84,3.0,13.0,9.0,22.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Johnson S.,4.0,30.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,0,0.0,26.0,2.75,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Troicki V.,Lorenzi P.,35.0,43.0,6.0,3.0,1.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.22,4.33,0,0.0,8.0,3.1100000000000003,5.0,16.0,18.0,34.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Rubin N.,17.0,200.0,7.0,5.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,15.0,0,0.0,183.0,13.98,3.0,13.0,8.0,21.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Darcis S.,Schwartzman D.,71.0,54.0,6.0,3.0,6.0,3.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.66,1,1.0,17.0,0.5400000000000003,4.0,18.0,10.0,28.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,De Minaur A.,32.0,301.0,7.0,6.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.3,3.5,0,0.0,269.0,2.2,3.0,13.0,6.0,19.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Kyrgios N.,89.0,13.0,1.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,10.0,8.0,3.0,2.0,Completed,8.0,1.08,1,1.0,76.0,6.92,5.0,23.0,23.0,46.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Cilic M.,51.0,7.0,3.0,6.0,7.0,5.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,5.5,1.12,1,1.0,44.0,4.38,4.0,16.0,14.0,30.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,Khachanov K.,20.0,52.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.25,0,0.0,32.0,1.89,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Estrella Burgos V.,27.0,103.0,7.0,5.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.06,9.0,0,0.0,76.0,7.939999999999999,4.0,21.0,17.0,38.0,1
6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Rublev A.,1.0,152.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,0,0.0,151.0,24.99,3.0,12.0,3.0,15.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Berlocq C.,18.0,90.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,15.0,0,0.0,72.0,13.97,3.0,12.0,2.0,14.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Edmund K.,31.0,46.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.72,0,1.0,15.0,0.3800000000000001,3.0,12.0,6.0,18.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Young D.,33.0,85.0,7.0,5.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.4,3.0,0,0.0,52.0,1.6,3.0,13.0,8.0,21.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Dutra Silva R.,25.0,439.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,10.0,0,0.0,414.0,8.95,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Nishioka Y.,14.0,99.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,0,0.0,85.0,8.94,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Chung H.,15.0,105.0,1.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,0,0.0,90.0,5.39,4.0,13.0,14.0,27.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Escobedo E.,23.0,131.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,0,0.0,108.0,2.75,4.0,14.0,12.0,26.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Djokovic N.,117.0,2.0,7.0,6.0,5.0,7.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,23.0,1.01,1,1.0,115.0,21.99,5.0,25.0,23.0,48.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Muller G.,3.0,28.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,0,0.0,25.0,3.1100000000000003,3.0,12.0,7.0,19.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Stepanek R.,11.0,102.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,0,0.0,91.0,2.75,3.0,12.0,4.0,16.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Dolgopolov O.,6.0,69.0,6.0,3.0,6.0,4.0,1.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.25,4.0,0,0.0,63.0,2.75,4.0,18.0,7.0,25.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Whittington A.,21.0,194.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.25,0,0.0,173.0,1.89,3.0,12.0,8.0,20.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Tiafoe F.,24.0,108.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,0,0.0,84.0,3.3,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Paire B.,Fognini F.,47.0,48.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.72,0,1.0,1.0,0.3800000000000001,5.0,20.0,21.0,41.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Thompson J.,8.0,76.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.33,0,0.0,68.0,3.13,4.0,18.0,7.0,25.0,1
6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Baghdatis M.,9.0,36.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,0,0.0,27.0,7.93,3.0,12.0,4.0,16.0,0
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Darcis S.,89.0,71.0,4.0,6.0,6.0,4.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.66,2.2,1,0.0,18.0,0.5400000000000003,4.0,17.0,16.0,33.0,1
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Sock J.,12.0,20.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,0,0.0,8.0,0.97,4.0,20.0,14.0,34.0,1
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev M.,Jaziri M.,50.0,56.0,6.0,1.0,4.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,2.0,1.8,0,1.0,6.0,0.1999999999999999,4.0,16.0,7.0,23.0,1
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Troicki V.,4.0,35.0,3.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.14,5.5,0,0.0,31.0,4.36,4.0,16.0,14.0,30.0,1
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Querrey S.,1.0,32.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,17.0,0,0.0,31.0,15.98,3.0,12.0,6.0,18.0,0
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Evans D.,Tomic B.,51.0,27.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.25,1.61,1,1.0,24.0,0.6399999999999999,3.0,14.0,11.0,25.0,0
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Lacko L.,5.0,121.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,15.0,0,0.0,116.0,13.98,3.0,12.0,8.0,20.0,0
6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Berdych T.,17.0,10.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1,0.0,7.0,0.97,3.0,12.0,6.0,18.0,0
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Karlovic I.,11.0,21.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,0,0.0,10.0,2.75,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Paire B.,8.0,47.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,0,0.0,39.0,3.3,4.0,16.0,11.0,27.0,1
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Ferrer D.,14.0,23.0,7.0,5.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,0,0.0,9.0,1.31,4.0,19.0,16.0,35.0,1
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Istomin D.,Carreno Busta P.,117.0,31.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,3.4,1.33,1,1.0,86.0,2.07,5.0,20.0,18.0,38.0,1
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Zverev A.,9.0,24.0,4.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.3,3.5,0,0.0,15.0,2.2,5.0,22.0,14.0,36.0,1
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Simon G.,3.0,25.0,6.0,2.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,0,0.0,22.0,3.84,4.0,19.0,11.0,30.0,1
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Kohlschreiber P.,6.0,33.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,0,0.0,27.0,3.1100000000000003,3.0,13.0,9.0,22.0,0
6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Gasquet R.,15.0,18.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,0,0.0,3.0,0.8,3.0,12.0,5.0,17.0,0
6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Zverev M.,Murray A.,50.0,1.0,7.0,5.0,5.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,15.0,1.02,1,1.0,49.0,13.98,4.0,18.0,16.0,34.0,1
6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Seppi A.,4.0,89.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,7.0,0,0.0,85.0,5.9,3.0,14.0,12.0,26.0,0
6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Evans D.,12.0,51.0,6.0,7.0,6.0,2.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,0,0.0,39.0,3.1100000000000003,4.0,18.0,13.0,31.0,1
6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Nishikori K.,17.0,5.0,6.0,7.0,6.0,4.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.66,2.2,1,0.0,12.0,0.5400000000000003,5.0,22.0,20.0,42.0,1
6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Goffin D.,Thiem D.,11.0,8.0,5.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1,0.0,3.0,0.5400000000000003,4.0,18.0,15.0,33.0,1
6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Istomin D.,15.0,117.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.11,6.5,0,0.0,102.0,5.39,4.0,15.0,13.0,28.0,1
6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Bautista Agut R.,3.0,14.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.2,4.5,0,0.0,11.0,3.3,4.0,16.0,13.0,29.0,1
6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,9.0,6.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1,0.0,3.0,1.6,4.0,18.0,10.0,28.0,1
6,Melbourne,Australian Open,2017-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Tsonga J.W.,4.0,12.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,0,0.0,8.0,0.6899999999999997,3.0,13.0,10.0,23.0,0
