target,voting,adaboost,bagging,linearreg,decisiontree,randomforest,gradientboosting,sgd,voting_2
18.0,20.25299072265625,19.41376701966717,18.80803656578064,18.75897216796875,22.0,18.95,19.280483329579983,18.790387802774994,20.220149296175176
20.0,19.553774007161458,19.995550351288056,20.246422672271727,20.261322021484375,23.0,19.98,20.039114624020264,20.250465102569322,19.956829132238607
19.0,22.3654052734375,28.721412374473598,25.48874959945679,25.4962158203125,19.0,21.32,24.380369805857203,25.40811535336473,22.891501650165015
17.0,20.042572021484375,19.983534577387488,20.211659145355224,20.127716064453125,18.0,20.03,20.237511257181076,19.996945922518115,20.166829132238608
15.0,18.32490234375,19.5797233622131,19.59792203903198,19.57470703125,16.0,17.98,19.5808306944191,19.46594040419354,18.473709595316876
14.0,19.021657307942707,19.220632530120483,19.16399278640747,19.064971923828125,19.0,19.57,19.032020873142326,18.7265638736945,19.358687955986127
17.0,17.634641520182292,19.983534577387488,19.269564962387086,19.303924560546875,14.0,17.34,19.703000735515303,19.011093221217223,16.93682913223861
23.0,20.631960042317708,19.5797233622131,19.50296320915222,19.495880126953125,23.0,19.72,19.478946994711258,19.311173168435992,20.518709595316874
16.0,20.22017618815104,19.983534577387488,20.255390024185182,20.260528564453125,21.0,20.81,19.88160879740443,20.234482291424886,20.396829132238608
21.0,18.082698567708334,19.5797233622131,19.919069910049437,20.048095703125,16.0,19.86285714285714,19.608307154195867,19.819632595652685,18.21204292865021
22.0,18.588521321614582,19.995550351288056,18.841608238220214,18.76556396484375,19.0,18.94,19.983798728675815,19.573773881283767,19.093495798905277
22.0,19.496089680989584,19.995550351288056,20.244986820220948,20.28826904296875,19.0,18.99,20.087353617635664,20.201961766710063,19.43682913223861
20.0,18.669897460937502,19.5797233622131,18.86992449760437,18.8096923828125,20.0,20.14,19.176179914672574,18.834871177414776,19.402042928650207
23.0,18.268924967447916,19.995550351288056,20.01545615196228,20.00677490234375,16.0,19.58,19.9433609864134,19.92188985345201,18.720162465571942
14.0,19.486299641927083,19.41376701966717,20.17809772491455,20.05889892578125,20.0,20.5,19.41923706873721,19.79535470692143,19.980149296175174
20.0,20.446610514322916,19.995550351288056,20.211665153503418,20.13983154296875,20.0,20.8,19.912846357910738,20.018766191095708,20.183495798905273
23.0,20.462445068359376,19.5797233622131,19.84172902107239,19.987335205078125,22.0,20.968333333333334,19.478946994711258,19.84648503316425,20.5639318175391
18.0,16.051375325520834,19.189873417721518,17.336914825439454,17.3541259765625,12.0,17.15,18.86545286158349,17.696716405982503,16.173233297606288
18.0,22.496966552734374,29.94814302647175,26.810051250457764,26.890899658203125,20.0,23.365,27.506437695302456,26.544108413698936,24.363248830225572
17.0,21.304066975911457,19.995550351288056,20.870654773712157,20.912200927734375,17.0,20.15,20.24804333740386,20.788051432090977,19.116829132238607
17.0,19.386783854166666,19.995550351288056,20.37025589942932,20.3603515625,15.0,18.97,20.154921138371236,20.29352929699514,17.853495798905275
27.0,24.65326741536458,31.436110014475588,27.315400266647337,27.35980224609375,18.0,26.0,28.326449174634686,26.873428874076193,25.527019043917605
20.0,21.29547119140625,19.220632530120483,18.921209621429444,18.88641357421875,25.0,19.93,19.134565311068343,19.062505949819585,21.829899964272954
23.0,19.177364095052084,19.983534577387488,20.401187086105345,20.33209228515625,16.0,19.86,20.462878269386117,20.186996107222203,18.46682913223861
21.0,20.8988525390625,19.995550351288056,20.01694345474243,20.0965576171875,23.0,19.868333333333332,19.962988619970226,20.025029119446835,20.890162465571944
22.0,18.109881591796874,19.5797233622131,19.76402630805969,19.729644775390625,17.0,18.78,19.74051300612946,19.529209827772377,18.435376261983542
21.0,19.27906494140625,19.35731039874902,19.29611716270447,19.43719482421875,18.0,19.19,19.076760123243353,19.110656327090428,19.08202128931946
16.0,18.959218343098957,19.35731039874902,19.410808849334718,19.377655029296875,18.5,19.1135,19.076760123243353,19.35269767257522,19.177687955986126
25.0,18.115720621744792,19.41376701966717,18.63212752342224,18.747161865234375,16.0,17.81,19.091491093236055,18.71217757736327,17.530149296175175
26.0,20.241410319010416,19.995550351288056,19.52502875328064,19.52423095703125,22.0,19.566666666666666,19.707265384316266,19.396047849431937,20.500162465571943
21.0,19.682920328776042,19.995550351288056,20.50476908683777,20.448760986328125,17.0,20.37,20.087353617635664,20.305042821965188,19.680162465571943
19.0,19.834578450520834,19.983534577387488,20.67691626548767,20.7037353515625,19.0,19.22,20.396144054600423,20.687378906746403,19.613495798905273
19.0,29.71544189453125,29.163562934709446,24.656109142303468,24.54632568359375,40.0,30.2,25.60800585971468,25.34157753829921,32.72683266932271
26.0,20.734541829427084,20.018298383865368,20.412480783462524,20.40362548828125,20.0,21.97,20.399972409373053,20.213644576437012,20.373495798905275
17.0,19.94252726236979,19.995550351288056,20.397982788085937,20.427581787109375,21.0,19.3,20.106843261669592,20.39668256286361,20.246829132238606
31.0,21.20210978190104,28.721412374473598,27.227295398712158,27.206329345703125,18.0,25.26366666666667,26.08451533763908,26.814506913942832,23.4385170160018
16.0,20.510371907552084,19.995550351288056,20.331587982177734,20.33111572265625,25.0,20.29,20.026830084022727,20.233762225300964,21.75127357668305
18.0,19.757377115885415,19.5797233622131,19.87748255729675,19.87213134765625,19.0,19.12,19.64992722181833,19.666819306682726,19.095376261983542
17.0,20.124017333984373,19.995550351288056,20.59496169090271,20.572052001953125,20.0,19.575,20.155283060940008,20.540304620867055,19.701829132238608
20.0,23.12067464192708,20.018298383865368,20.766960048675536,20.76202392578125,26.0,21.09,20.411228929199645,20.599989284414143,22.20016246557194
33.0,22.610469563802084,29.94814302647175,26.604732847213747,26.63140869140625,13.0,25.71,26.529624090040976,26.080775968852453,23.567215548882217
44.0,25.455963134765625,29.163562934709446,27.271000146865845,27.367889404296875,21.0,27.515,28.160618461948815,26.970989969494934,25.938359941336685
16.0,21.633182779947916,19.995550351288056,20.11184492111206,20.09954833984375,25.0,20.28,20.042033769873928,19.96011767813399,21.71016246557194
19.0,18.863594563802085,18.8148782996229,18.100430011749268,17.99078369140625,18.0,18.95,18.49585032441867,17.431319381629077,19.01584965958038
23.0,20.403731282552084,19.995550351288056,20.433460092544557,20.41119384765625,19.0,21.18,20.250828608292288,20.275734581578877,20.113495798905273
21.0,19.673201497395834,19.995550351288056,20.23929123878479,20.2196044921875,18.0,20.16,19.9433609864134,20.066271568521078,19.504924370333846
19.0,21.259175618489582,19.995550351288056,20.64147505760193,20.77752685546875,22.0,21.68333333333333,20.125930117176605,20.57805236705336,22.06794024334972
26.0,20.102872721354167,19.995550351288056,19.634825801849367,19.7086181640625,21.0,17.33,19.74978392155763,19.50213947389541,18.943495798905275
22.0,19.61692911783854,19.5797233622131,19.79157853126526,19.650787353515625,19.0,19.79,19.608307154195867,19.787486267403935,19.528709595316876
25.0,17.45267130533854,19.80455755156354,19.538580894470215,19.558013916015625,15.0,17.7,19.604886982567873,19.4980093349865,17.675406976744185
18.0,20.156986490885416,19.80455755156354,19.69494409561157,19.67095947265625,22.0,19.82,19.69449088674651,19.55865684427,20.628740310077518
21.0,19.783693440755208,19.5797233622131,18.986951112747192,18.951080322265625,20.0,18.82,19.28443885717005,18.720288021922244,19.222042928650207
20.0,19.842728678385416,19.5797233622131,19.301696681976317,19.32818603515625,21.0,19.22,19.35687404005414,19.30152963294056,19.78204292865021
22.0,19.318094889322918,19.995550351288056,19.964501953125,19.95428466796875,20.0,20.1,19.9433609864134,19.79362556662761,19.87682913223861
43.0,30.922489420572916,31.406384120171673,26.926469612121583,26.96746826171875,37.0,24.15,27.635935640204952,26.511784409286616,31.00502660800335
41.0,22.340922037760418,28.721412374473598,26.079202747344972,26.02276611328125,18.0,26.0,25.576623393784935,25.835972700912222,23.431678926871484
22.0,18.27446085611979,19.5797233622131,19.65811095237732,19.623382568359375,17.0,19.17,19.569827386906482,19.72012881349585,18.720376261983542
51.0,24.4964599609375,31.406384120171673,26.46193857192993,26.4893798828125,23.0,22.25,25.821540825931432,26.109016233064175,24.04816831683168
22.0,20.596451822916666,19.995550351288056,20.56224102973938,20.58935546875,20.0,20.61,20.163479621685703,20.484827085258054,20.201273576683054
20.0,19.49388224283854,19.80455755156354,19.31943988800049,19.281646728515625,20.0,20.63666666666667,19.420676655326407,19.206972613615868,20.282073643410854
48.0,29.925944010416668,29.163562934709446,27.67682409286499,27.77783203125,28.0,26.0,29.121388277443824,27.40859142711368,28.308804385781126
22.0,18.71512247721354,19.995550351288056,20.38331804275513,20.345367431640625,17.0,19.205,20.161081044284895,20.316138897180785,18.833495798905275
18.0,26.052046712239584,31.436110014475588,26.394487190246583,26.35614013671875,23.0,27.511333333333337,26.694708746096282,26.087571693511002,27.05035237725094
26.0,21.350101725260416,19.995550351288056,20.203492736816408,20.25030517578125,23.0,20.65,20.07870720409203,20.17634895768501,21.290162465571942
22.0,19.693017578124998,19.995550351288056,21.346788024902345,21.279052734375,19.0,19.81,20.483644733297144,20.891985462156565,19.56682913223861
33.0,32.0217041015625,31.436110014475588,27.848882961273194,27.8651123046875,33.0,31.69,29.000809330571155,27.572790456908475,31.973685710584274
22.0,20.904199218749998,19.35731039874902,17.73178873062134,17.91259765625,23.0,20.09,19.086541746410532,18.13931454851001,20.28202128931946
17.0,19.21522216796875,20.018298383865368,20.227916431427,20.24566650390625,19.0,18.45,20.399972409373053,20.134593854464036,17.790162465571942
22.0,20.449544270833332,20.018298383865368,20.333221626281738,20.3486328125,22.0,19.96,20.3145119043117,20.21574597237185,20.723495798905276
19.0,19.223697916666666,19.9404056816395,19.7763916015625,19.87109375,22.0,20.04,19.73507261115325,19.932094032555128,20.806829132238608
26.0,25.93482259114583,31.436110014475588,28.185372066497802,28.2044677734375,15.0,30.05,28.865886170013518,27.817364298022316,26.143685710584275
17.0,19.983099365234377,19.383639686122756,18.758234977722168,18.749298095703125,21.0,19.37,19.10673745525111,18.650469691191127,19.370149296175175
18.0,20.042020670572917,19.983534577387488,19.462004709243775,19.52606201171875,21.0,19.38,19.72108614427988,19.353154880974092,20.18682913223861
17.0,21.03555704752604,19.9404056816395,19.318953800201417,19.306671142578125,22.0,20.44,19.59845935727232,19.249207364566587,20.750162465571943
19.0,16.555069986979166,18.8148782996229,16.622509908676147,16.4652099609375,16.0,17.4,18.34333661357188,16.76431403056059,17.452516326247046
18.0,17.441762288411457,19.5797233622131,19.317475461959837,19.325286865234375,14.0,19.07,19.252270416194392,19.087495218667087,18.03204292865021
30.0,25.350079345703126,31.436110014475588,26.70286092758179,26.650238037109375,19.0,23.86,27.99458539172864,26.35844284477966,24.764796821695384
17.0,17.207006835937502,19.35731039874902,18.458881902694703,18.4210205078125,14.0,19.79,19.086541746410532,18.392308782496126,17.718687955986127
26.0,19.194160970052085,19.80455755156354,18.97178258895874,18.98248291015625,18.0,20.46,19.56913653178013,19.001272217457718,19.43874031007752
22.0,18.664994303385416,19.80455755156354,18.734259605407715,18.79498291015625,19.0,18.85,19.460269235398172,18.65942208001392,18.932073643410853
21.0,20.874204508463542,19.5797233622131,20.11135630607605,20.022613525390625,23.0,21.31,19.618088777363045,19.857005638111424,21.305376261983543
22.0,21.078963216145834,20.018298383865368,20.433411359786987,20.4368896484375,23.0,20.7,20.411228929199645,20.36784430185462,20.54682913223861
23.0,20.347513834635418,19.5797233622131,20.14912643432617,20.04254150390625,22.0,20.02,19.608307154195867,19.971657301363166,18.14204292865021
19.0,20.6453125,19.995550351288056,20.321559572219847,20.3359375,20.0,19.49,20.018079193802315,20.185374702439745,19.333495798905275
17.0,17.196309407552082,19.80455755156354,18.54590859413147,18.58892822265625,13.0,17.49,19.33525984867641,18.689396733641367,16.615406976744186
22.0,20.466597493489584,19.995550351288056,19.590625762939453,19.59979248046875,21.0,20.0325,19.9448320272435,19.45800959639587,20.506829132238607
23.0,18.980143229166668,19.995550351288056,19.527500104904174,19.9404296875,18.0,18.99,19.730774821078256,19.627422558486515,19.006829132238607
17.0,20.741400146484377,19.995550351288056,20.071158123016357,20.024200439453125,23.0,18.93,20.010474324198995,20.124218318618134,19.233495798905277
16.0,19.339432779947916,19.41376701966717,19.795033836364745,19.81829833984375,18.0,19.0,19.401080476010485,19.71145939386851,18.740149296175176
30.0,27.100764973958334,29.163562934709446,27.00687756538391,27.102294921875,27.0,29.15,26.859772853602287,26.65470415785232,28.054359941336685
32.0,29.36547037760417,32.82878554957725,27.694298362731935,27.6964111328125,32.0,26.44,26.828731983292858,27.123010702893605,29.367019043917605
19.0,24.367215983072914,31.436110014475588,27.45664052963257,27.50164794921875,17.0,26.86,28.505064904206293,27.00380641756703,25.57368571058427
17.0,19.617490641276042,19.5797233622131,20.22707643508911,20.252471923828125,18.0,20.713333333333335,19.608307154195867,20.178463556584546,19.42204292865021
22.0,21.052107747395834,19.995550351288056,20.424629116058348,20.3563232421875,21.0,19.11,20.069197024908938,20.170988373604956,20.193495798905275
25.0,19.95504353841146,19.80455755156354,18.605071449279784,18.665130615234375,23.0,19.46,19.460269235398172,18.510477176833113,20.662073643410853
17.0,21.029132080078124,19.995550351288056,19.41504898071289,19.487396240234375,26.0,21.78,19.66782859283262,19.338089389908745,21.463495798905274
16.0,17.469553629557293,18.8148782996229,16.45649151802063,16.408660888671875,19.0,17.46,18.291450892270205,16.645767015149403,18.642516326247048
19.0,20.942338053385416,20.018298383865368,20.70244631767273,20.62701416015625,22.0,20.82,20.522369270155647,20.690492248725725,20.790162465571942
25.0,25.956982421875,31.436110014475588,26.525353813171385,26.470947265625,23.0,28.685,27.455598548491327,26.25392312490569,27.39635237725094
22.0,33.499918619791664,28.721412374473598,27.485266542434694,27.499755859375,48.0,31.785,26.937508627984382,27.198244371302405,35.93830977258759
19.0,28.32940673828125,31.436110014475588,27.982827711105347,27.98822021484375,27.0,30.85,29.317647614779982,27.72373590878368,29.79035237725094
17.0,20.800268554687502,19.995550351288056,20.234994840621948,20.2008056640625,23.0,20.98,19.984424607315265,19.952538367283687,21.34682913223861
20.0,19.56748250325521,19.983534577387488,20.112116527557372,20.102447509765625,18.0,19.45,20.05091766233304,19.997392703094462,19.50905135446083
23.0,19.060408528645834,19.80455755156354,19.4524582862854,19.3812255859375,19.0,21.01,19.699758553118578,19.449229438038323,19.35207364341085
17.0,20.039666748046873,19.46119733924612,18.24936008453369,18.319000244140625,22.0,18.97,18.881389604834713,18.18879031428156,18.206566630939623
22.0,18.87047119140625,19.5797233622131,19.003481721878053,19.01141357421875,18.0,18.71,19.035924138206212,18.77627988412993,19.918709595316873
14.0,18.198130289713543,19.571497975708503,18.53735523223877,18.594390869140625,16.0,18.92,19.36453232841729,18.679671415509297,17.565406976744185
15.0,19.9906005859375,19.220632530120483,19.10322484970093,18.9718017578125,23.0,21.07,19.110787380872353,18.362776474420567,20.82656663093962
17.0,19.695865885416666,19.220632530120483,18.28194890022278,18.28759765625,22.0,18.54,18.86488538606703,18.23121201725015,19.948687955986127
14.0,18.024825032552084,19.80455755156354,19.360324811935424,19.27447509765625,16.0,19.19,19.460269235398172,19.055400589728798,18.148740310077518
22.0,18.543046061197916,19.35731039874902,19.51741681098938,19.42913818359375,15.0,18.66,19.076760123243353,19.053079213484942,21.158687955986128
17.0,18.770068359375,19.41376701966717,18.76136360168457,18.710205078125,18.0,18.49,19.154692544619177,18.598402856229136,18.662371518397396
22.0,19.97095947265625,28.721412374473598,25.51946358680725,25.51287841796875,15.0,24.375333333333334,23.044181346043462,25.376862599156098,22.101184189847555
20.0,20.197538248697917,19.995550351288056,19.987041664123534,19.99261474609375,21.0,20.34,20.039114624020264,19.947576834724742,20.416829132238608
18.0,27.658675130208334,31.436110014475588,26.22923355102539,26.176025390625,25.0,30.02,26.827844995249034,25.879179640280725,28.86535237725094
19.0,19.397572835286457,19.5797233622131,18.268292713165284,18.192718505859375,21.0,19.67,18.749203856525167,18.26642658876026,19.918709595316873
24.0,19.429951985677082,19.995550351288056,20.223945808410644,20.28985595703125,17.0,20.25,19.967528585907456,19.45465846665258,18.94016246557194
19.0,19.652276611328123,19.5797233622131,20.360163497924805,20.156829833984375,21.0,19.97,19.712222215047174,19.972365907247326,20.14204292865021
21.0,19.95838623046875,19.220632530120483,18.483306980133058,18.47515869140625,22.0,19.39666666666667,18.915906720598144,18.390469249633515,20.174899964272953
34.0,20.811140950520834,28.721412374473598,26.68753900527954,26.6334228515625,15.0,21.72,24.150786770259995,26.451852403136026,21.94483498349835
20.0,21.979231770833334,19.995550351288056,20.16412134170532,20.1376953125,22.0,20.91,19.86009608111643,19.936939174797587,20.96682913223861
20.0,17.696346028645834,19.5797233622131,19.94956331253052,19.8890380859375,14.0,19.73,19.60026212950371,19.58132402565777,17.82537626198354
21.0,18.768103027343752,19.220632530120483,19.143246507644655,19.10430908203125,17.0,19.65,19.104485054481675,19.151074912379652,18.296566630939623
20.0,17.924348958333333,19.41376701966717,19.390653800964355,19.373046875,16.0,17.9,19.235697110977913,19.287947931668228,18.503482629508508
20.0,18.733483886718748,19.5797233622131,19.43332233428955,19.40045166015625,18.0,19.36,19.608307154195867,19.4286912262392,18.91204292865021
19.0,17.560331217447917,19.5797233622131,20.12586193084717,20.08099365234375,13.0,17.62,19.618088777363045,20.028088136960097,17.218709595316877
21.0,18.21999308268229,19.189873417721518,17.279064750671388,17.259979248046875,19.0,18.64,18.843262196011196,17.362880735156406,18.919899964272954
16.0,18.455438232421873,19.5797233622131,19.424130392074584,19.566314697265625,15.0,17.94,19.562674101692373,19.467743977444457,17.43204292865021
24.0,22.162207031250002,31.436110014475588,27.25655550956726,27.28662109375,15.0,19.558333333333334,28.08786168916784,26.809566758044095,21.66535237725094
19.0,19.590696207682292,19.220632530120483,18.21511583328247,18.172088623046875,22.0,19.27,18.959867307311974,18.117792604597756,20.18656663093962
38.0,31.238000488281248,31.436110014475588,26.885533237457274,26.91400146484375,31.0,23.01,27.626218463433833,26.47371123365922,28.153685710584273
22.0,19.37467244466146,19.9404056816395,19.515651607513426,19.524017333984375,19.0,19.87,19.699564724267923,19.40929850380681,19.500162465571943
21.0,19.21566365559896,19.5797233622131,19.553925609588624,19.446990966796875,21.0,20.13,19.390162132512614,19.409046077590585,20.14204292865021
21.0,20.558801269531248,19.5797233622131,19.895083284378053,19.87640380859375,22.0,21.12,19.608307154195867,19.732909513519946,20.792042928650208
15.0,20.453436279296877,19.5797233622131,18.980300998687746,19.160308837890625,22.0,20.29,19.460790401984532,19.19260686744009,20.58537626198354
23.0,19.825850423177084,18.8148782996229,17.69200391769409,17.67755126953125,22.0,18.99,18.697350151247672,17.316266181283073,20.08584965958038
22.0,20.359608968098957,19.80455755156354,20.070975732803344,20.078826904296875,20.0,19.97,19.920164854219045,20.069956277041936,19.862073643410852
14.0,20.411043294270833,19.5797233622131,19.77169523239136,19.8331298828125,23.0,21.64,19.5083230044993,19.703778211828332,21.305376261983543
15.0,29.337544759114582,31.436110014475588,26.98383641242981,27.01263427734375,30.0,32.93266666666666,27.47002599915981,26.540564650271588,31.61224126613983
22.0,18.295564778645833,19.383639686122756,18.431260919570924,18.4866943359375,18.0,18.33,19.01667102431581,18.370635337368405,18.784789369522198
15.0,21.79735514322917,19.9404056816395,20.010268640518188,19.9920654296875,23.0,19.34,19.73852249521135,19.97056923119696,20.976829132238606
18.0,17.96937255859375,19.220632530120483,18.495184421539307,18.50811767578125,15.0,17.39,18.59670809420056,17.965332351010655,17.93656663093962
18.0,18.321710205078123,19.995550351288056,20.256859397888185,20.165130615234375,17.0,19.72,19.978945375141365,19.913740132622397,19.023495798905273
23.0,18.468937174479166,19.995550351288056,19.634069871902465,19.6068115234375,19.0,18.58,19.748931413804982,19.436942172203004,19.343495798905277
18.0,17.788553873697918,19.5797233622131,19.35218801498413,19.36566162109375,16.0,18.27,19.335965133052383,19.315399486580333,18.06204292865021
22.0,18.724853515625,19.995550351288056,20.189124727249144,20.174560546875,16.0,20.205,20.03623578652904,20.091945179229153,18.819884687794165
16.0,18.027117919921874,19.983534577387488,19.455601692199707,19.481353759765625,17.0,17.59,19.729038016301235,19.441818893944692,18.236829132238608
19.0,19.47538045247396,19.983534577387488,19.85103120803833,19.826141357421875,19.0,20.13,19.907374870552946,19.73061974520642,21.083495798905275
23.0,18.674963378906252,19.995550351288056,19.839292907714842,19.82489013671875,17.0,19.55,19.987381646842604,19.66699349009024,19.020162465571943
20.0,16.800500488281248,19.5797233622131,19.61519846916199,19.60150146484375,15.0,19.07,19.62484780567397,19.504047864810133,17.83537626198354
19.0,18.264961751302085,19.5797233622131,19.339910459518432,19.19488525390625,16.0,18.8,19.460790401984532,19.32569500016553,18.08204292865021
14.0,17.40595703125,19.220632530120483,17.909833908081055,17.81787109375,16.0,17.84,18.818756976061,17.810349827328196,17.909899964272956
20.0,17.86002400716146,19.46119733924612,19.04433193206787,18.980072021484375,14.0,18.17,19.218959300912747,18.92642129488936,17.22656663093962
19.0,20.412760416666668,19.995550351288056,20.307985877990724,20.23828125,20.0,19.54,20.136592135682875,20.200138839026636,19.953495798905276
21.0,20.792840576171873,19.995550351288056,20.648243379592895,20.578521728515625,20.0,21.76,20.0850294495121,20.465129676013476,20.693495798905275
22.0,19.014894612630208,19.995550351288056,19.537675189971925,19.644683837890625,19.0,21.67,20.107060035046786,19.70122799641698,20.19016246557194
17.0,19.13067626953125,19.5797233622131,19.39897503852844,19.39202880859375,19.0,18.02,19.343084298384888,19.262477510138382,18.973709595316876
20.0,20.072088623046877,19.9404056816395,19.911741971969604,20.016265869140625,22.0,20.04,19.879982691422594,19.911752888375272,20.823495798905274
15.0,21.578045654296876,19.5797233622131,19.216528606414794,19.334136962890625,25.0,21.5825,19.478275167488622,19.258389388137033,22.05937626198354
18.0,21.152632649739584,19.995550351288056,20.575604963302613,20.65789794921875,21.0,21.391666666666666,20.275411329220987,20.54247779937147,21.150162465571942
19.0,17.21969197591146,18.8148782996229,16.511414527893066,16.459075927734375,16.0,18.5,18.299825861829753,16.652659521314142,17.312516326247046
34.0,32.97280680338542,31.436110014475588,28.298468160629273,28.31842041015625,44.0,32.68,29.841441858335788,27.997787694167563,36.180352377250934
20.0,21.994177246093752,19.983534577387488,19.76129369735718,19.78253173828125,26.0,21.89,19.882785528786698,19.713686917543964,22.883495798905273
20.0,20.051302083333333,19.995550351288056,19.744038438797,19.75390625,20.0,20.778666666666666,19.9448320272435,19.603717713127566,20.46021008461956
15.0,19.69139404296875,19.80455755156354,19.461527252197264,19.47418212890625,19.0,19.58,19.526995947892175,19.652259175242833,19.46874031007752
20.0,19.97409871419271,19.983534577387488,19.23839340209961,19.322296142578125,22.0,19.52,19.639655888390397,19.18835954241581,20.430162465571943
21.0,20.269759114583334,19.5797233622131,20.11456379890442,20.00927734375,19.0,21.04,19.573818565261963,19.84855003321866,19.792042928650208
21.0,19.233024088541665,19.995550351288056,19.272954845428465,19.299072265625,17.0,20.16,19.730774821078256,19.375682438351376,19.073495798905274
23.0,19.354833984375002,19.995550351288056,19.81704020500183,19.864501953125,18.0,20.08,19.764425548697034,19.528522246836552,19.333495798905275
21.0,20.557598876953126,19.995550351288056,20.25202808380127,20.272796630859375,21.0,19.83,20.163479621685703,20.212424173576185,20.011829132238606
19.0,21.687233479817706,27.044574630667345,26.382992219924926,26.461700439453125,17.0,23.65,25.254270569705437,26.089929707052896,22.441647291828122
22.0,17.790665690104166,19.80455755156354,19.165134239196778,19.1719970703125,17.0,18.47809523809524,19.565929211624447,19.096417419982107,18.376851421188633
20.0,19.550935872395833,19.80455755156354,20.19423794746399,20.2528076171875,19.0,19.8,19.917925663156065,20.142015223684375,19.842073643410853
26.0,21.867960611979168,19.995550351288056,20.57222189903259,20.6038818359375,18.0,20.735,20.181067741961435,20.70676873189373,21.823495798905274
16.0,20.6632080078125,19.5797233622131,20.029331779479982,19.9896240234375,22.0,19.49833333333333,19.700216775738692,19.947257823176514,20.388987373094654
22.0,20.171171061197917,19.5797233622131,19.94513568878174,19.91351318359375,20.0,20.34,19.718044849412966,19.793991704391246,19.992042928650207
17.0,22.22018025716146,27.044574630667345,26.369493436813354,26.460540771484375,15.0,27.14,25.355706663954432,26.089048463765344,23.654980625161457
17.0,19.880423990885415,19.5797233622131,20.300040912628173,20.24127197265625,21.0,20.16,19.701024643416655,19.962432774406683,19.378709595316874
26.0,19.891975911458335,19.995550351288056,20.139128017425538,20.075927734375,18.0,20.02,20.163479621685703,20.131863217741568,20.09016246557194
15.0,19.989119466145834,19.995550351288056,20.107091236114503,20.1673583984375,17.0,21.19,20.010474324198995,20.0700617648286,19.453495798905276
16.0,19.616007486979168,19.995550351288056,19.796508073806763,19.8480224609375,22.0,19.173333333333332,20.03561748125231,19.704672308465454,20.373495798905275
18.0,20.43410847981771,19.995550351288056,20.148564910888673,20.102325439453125,20.0,19.29,20.163479621685703,20.133711681960534,20.94016246557194
22.0,19.94795939127604,19.5797233622131,19.550824785232543,19.443878173828125,23.0,20.51,19.235370645385437,19.040068321162167,21.068709595316875
16.0,21.438635253906252,19.9404056816395,20.167061710357665,20.11590576171875,23.0,21.13,19.758876940568893,20.09233379028405,21.136829132238606
20.0,17.645204671223958,19.35731039874902,18.574905776977538,18.535614013671875,15.0,16.98,18.71003167860857,18.453489860399046,17.274789369522196
20.0,28.8623046875,28.721412374473598,26.59288411140442,26.5869140625,30.0,29.84,24.79813857881926,26.458807646507314,29.01816831683168
26.0,20.41199951171875,20.018298383865368,20.78029613494873,20.83599853515625,19.0,21.7775,20.599286640784968,20.708860881261764,20.410995798905276
22.0,18.719213867187502,19.5797233622131,18.979527044296265,18.9576416015625,19.0,18.817999999999998,18.85099228739302,18.871414893837198,19.012042928650207
18.0,17.95556640625,19.220632530120483,17.896906089782714,17.86669921875,19.0,17.97,18.945218130503974,17.889196708552067,18.81323329760629
19.0,17.925669352213543,19.995550351288056,19.89049482345581,19.777008056640625,15.0,19.46,19.79982742203565,19.66949196810368,18.886829132238606
27.0,32.548828125,31.436110014475588,27.629654932022095,27.646484375,41.0,29.925,27.554566281279243,27.349832419918773,33.68368571058427
15.0,18.896907552083334,19.995550351288056,20.498669385910034,20.49072265625,17.0,19.365,20.2450306249474,20.34339721196951,18.913495798905274
40.0,26.193566894531248,31.436110014475588,27.76473813056946,27.78070068359375,19.0,29.92,29.000809330571155,27.511379073700393,26.907019043917604
23.0,19.215399169921877,19.995550351288056,20.395919036865234,20.446197509765625,17.0,20.48,20.087353617635664,20.315091100182933,18.98016246557194
20.0,19.65540974934896,19.995550351288056,20.150453329086304,20.166229248046875,18.0,19.2,20.03323926940026,20.296588702582202,19.37016246557194
22.0,20.061330159505207,19.995550351288056,20.09941692352295,20.183990478515625,20.0,18.96,20.023563972405444,19.960840807676085,19.853495798905275
21.0,20.421610514322918,19.5797233622131,19.409640073776245,19.26483154296875,23.0,19.68,19.460790401984532,19.37523020263321,20.908709595316875
25.0,30.08971964518229,31.436110014475588,27.623526906967165,27.669158935546875,24.0,39.75,28.46588720117621,27.128788179295984,30.87388221554888
18.0,20.6455810546875,19.995550351288056,20.733974552154542,20.5367431640625,20.0,20.22,20.163479621685703,20.406670721118576,20.003495798905274
36.0,23.990584309895834,31.436110014475588,28.15250768661499,28.1717529296875,21.0,23.473333333333336,29.786534745547428,27.8747507347402,25.398130155028714
37.0,27.010831705729164,27.188174807197942,24.40124578475952,24.4324951171875,37.0,24.57,22.592688332377843,24.12384529911966,29.114034117104655
20.0,24.619608561197918,31.436110014475588,26.830875396728516,26.85882568359375,20.0,23.075,27.626633340475514,26.353229056085265,24.41388221554888
17.0,19.31325480143229,19.5797233622131,19.590944862365724,19.539764404296875,18.0,18.47,19.57680297764248,19.611251087725453,18.598709595316876
17.0,20.14390665690104,19.995550351288056,20.265428733825683,20.231719970703125,20.0,19.92,19.9448320272435,20.069391384908066,19.82016246557194
